id;region;year;type;conversion_factor_sec_elec;conversion_factor_sec_diesel;conversion_factor_sec_hydrogen;conversion_factor_sec_ammonia;conversion_factor_sec_ethanol;conversion_factor_exo_rail_long_tkm;conversion_factor_exo_rail_short_tkm;optional_limitations;cost_fix_tra;cost_inv_tra;cost_var_tra;lifetime;market_share_range;mileage;tonnage;wacc;ef_sec_diesel_emi_co2_f_tra;ef_sec_ethanol_emi_co2_f_tra;ef_sec_diesel_emi_ch4_f_tra;ef_sec_diesel_emi_n2o_f_tra;bandwidth_type;version;method;source;comment
41;DE;2021;tra_rail_fcev_frei_long_hydrogen_1;;;1.0;;;7.6;;;63000;8425619;;30;;102000;730;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_long_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8DRIVEST2023', 'cost_inv_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8DRIVEST2023', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_long_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'lifetime': '8Aryanpur&Glynn2020', 'mileage': '8Kuder2014', 'tonnage': '8Wouter&Pablo2019'};{'conversion_factor_exo_rail_long_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': 'data from electric train used'}
42;DE;2024;tra_rail_fcev_frei_long_hydrogen_1;;;1.0;;;7.6;;;63000;8425619;;30;;102000;730;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_long_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8DRIVEST2023', 'cost_inv_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8DRIVEST2023', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_long_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'lifetime': '8Aryanpur&Glynn2020', 'mileage': '8Kuder2014', 'tonnage': '8Wouter&Pablo2019'};{'conversion_factor_exo_rail_long_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': 'data from electric train used'}
43;DE;2027;tra_rail_fcev_frei_long_hydrogen_1;;;1.0;;;7.6;;;63000;8425619;;30;;102000;730;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_long_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8DRIVEST2023', 'cost_inv_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8DRIVEST2023', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_long_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'lifetime': '8Aryanpur&Glynn2020', 'mileage': '8Kuder2014', 'tonnage': '8Wouter&Pablo2019'};{'conversion_factor_exo_rail_long_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': 'data from electric train used'}
44;DE;2030;tra_rail_fcev_frei_long_hydrogen_1;;;1.0;;;7.6;;;63000;8425619;;30;;102000;730;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_long_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8DRIVEST2023', 'cost_inv_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8DRIVEST2023', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_long_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'lifetime': '8Aryanpur&Glynn2020', 'mileage': '8Kuder2014', 'tonnage': '8Wouter&Pablo2019'};{'conversion_factor_exo_rail_long_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': 'data from electric train used'}
45;DE;2035;tra_rail_fcev_frei_long_hydrogen_1;;;1.0;;;7.6;;;63000;8425619;;30;;102000;730;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_long_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8DRIVEST2023', 'cost_inv_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8DRIVEST2023', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_long_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'lifetime': '8Aryanpur&Glynn2020', 'mileage': '8Kuder2014', 'tonnage': '8Wouter&Pablo2019'};{'conversion_factor_exo_rail_long_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': 'data from electric train used'}
46;DE;2040;tra_rail_fcev_frei_long_hydrogen_1;;;1.0;;;7.6;;;63000;8425619;;30;;102000;730;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_long_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8DRIVEST2023', 'cost_inv_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8DRIVEST2023', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_long_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'lifetime': '8Aryanpur&Glynn2020', 'mileage': '8Kuder2014', 'tonnage': '8Wouter&Pablo2019'};{'conversion_factor_exo_rail_long_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': 'data from electric train used'}
47;DE;2045;tra_rail_fcev_frei_long_hydrogen_1;;;1.0;;;7.6;;;63000;8425619;;30;;102000;730;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_long_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8DRIVEST2023', 'cost_inv_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8DRIVEST2023', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_long_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'lifetime': '8Aryanpur&Glynn2020', 'mileage': '8Kuder2014', 'tonnage': '8Wouter&Pablo2019'};{'conversion_factor_exo_rail_long_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': 'data from electric train used'}
48;DE;2050;tra_rail_fcev_frei_long_hydrogen_1;;;1.0;;;7.6;;;63000;8425619;;30;;102000;730;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_long_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8DRIVEST2023', 'cost_inv_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8DRIVEST2023', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_long_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'lifetime': '8Aryanpur&Glynn2020', 'mileage': '8Kuder2014', 'tonnage': '8Wouter&Pablo2019'};{'conversion_factor_exo_rail_long_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': 'data from electric train used'}
49;DE;2060;tra_rail_fcev_frei_long_hydrogen_1;;;1.0;;;7.6;;;63000;8425619;;30;;102000;730;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_long_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8DRIVEST2023', 'cost_inv_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8DRIVEST2023', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_long_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'lifetime': '8Aryanpur&Glynn2020', 'mileage': '8Kuder2014', 'tonnage': '8Wouter&Pablo2019'};{'conversion_factor_exo_rail_long_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': 'data from electric train used'}
50;DE;2070;tra_rail_fcev_frei_long_hydrogen_1;;;1.0;;;7.6;;;63000;8425619;;30;;102000;730;global_scalars.wacc;;;;;;srd_point_draft;{'conversion_factor_exo_rail_long_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8DRIVEST2023', 'cost_inv_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8DRIVEST2023', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_long_tkm': 'Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_hydrogen': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_fix_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8DRIVEST2023', 'lifetime': '8Aryanpur&Glynn2020', 'mileage': '8Kuder2014', 'tonnage': '8Wouter&Pablo2019'};{'conversion_factor_exo_rail_long_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_hydrogen': 'unit:PJ', 'cost_fix_tra': '', 'cost_inv_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': 'data from electric train used'}
51;DE;2021;tra_rail_ice_frei_long_ammonia_1;;;;1.0;;3.5;;;0;14858847;;10;;102000;416;global_scalars.wacc;;;;;;srd_point_draft;"{'conversion_factor_exo_rail_long_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8Zhang2023; 8DRIVEST2023', 'lifetime': '', 'mileage': '', 'tonnage': ''}";"{'conversion_factor_exo_rail_long_tkm': ' Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8Zhang2023; 8DRIVEST2023', 'lifetime': '8Zhang2023', 'mileage': '8Kuder2014', 'tonnage': '8Wouter&Pablo2019'}";{'conversion_factor_exo_rail_long_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ammonia': 'unit:PJ', 'cost_inv_tra': '', 'lifetime': '', 'mileage': 'taken from hydrogen, no data on mileage available', 'tonnage': 'data from electric train used'}
52;DE;2024;tra_rail_ice_frei_long_ammonia_1;;;;1.0;;3.5;;;0;14858847;;10;;102000;416;global_scalars.wacc;;;;;;srd_point_draft;"{'conversion_factor_exo_rail_long_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8Zhang2023; 8DRIVEST2023', 'lifetime': '', 'mileage': '', 'tonnage': ''}";"{'conversion_factor_exo_rail_long_tkm': ' Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8Zhang2023; 8DRIVEST2023', 'lifetime': '8Zhang2023', 'mileage': '8Kuder2014', 'tonnage': '8Wouter&Pablo2019'}";{'conversion_factor_exo_rail_long_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ammonia': 'unit:PJ', 'cost_inv_tra': '', 'lifetime': '', 'mileage': 'taken from hydrogen, no data on mileage available', 'tonnage': 'data from electric train used'}
53;DE;2027;tra_rail_ice_frei_long_ammonia_1;;;;1.0;;3.5;;;0;14858847;;10;;102000;416;global_scalars.wacc;;;;;;srd_point_draft;"{'conversion_factor_exo_rail_long_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8Zhang2023; 8DRIVEST2023', 'lifetime': '', 'mileage': '', 'tonnage': ''}";"{'conversion_factor_exo_rail_long_tkm': ' Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8Zhang2023; 8DRIVEST2023', 'lifetime': '8Zhang2023', 'mileage': '8Kuder2014', 'tonnage': '8Wouter&Pablo2019'}";{'conversion_factor_exo_rail_long_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ammonia': 'unit:PJ', 'cost_inv_tra': '', 'lifetime': '', 'mileage': 'taken from hydrogen, no data on mileage available', 'tonnage': 'data from electric train used'}
54;DE;2030;tra_rail_ice_frei_long_ammonia_1;;;;1.0;;3.5;;;0;14858847;;10;;102000;416;global_scalars.wacc;;;;;;srd_point_draft;"{'conversion_factor_exo_rail_long_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8Zhang2023; 8DRIVEST2023', 'lifetime': '', 'mileage': '', 'tonnage': ''}";"{'conversion_factor_exo_rail_long_tkm': ' Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8Zhang2023; 8DRIVEST2023', 'lifetime': '8Zhang2023', 'mileage': '8Kuder2014', 'tonnage': '8Wouter&Pablo2019'}";{'conversion_factor_exo_rail_long_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ammonia': 'unit:PJ', 'cost_inv_tra': '', 'lifetime': '', 'mileage': 'taken from hydrogen, no data on mileage available', 'tonnage': 'data from electric train used'}
55;DE;2035;tra_rail_ice_frei_long_ammonia_1;;;;1.0;;3.5;;;0;14858847;;10;;102000;416;global_scalars.wacc;;;;;;srd_point_draft;"{'conversion_factor_exo_rail_long_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8Zhang2023; 8DRIVEST2023', 'lifetime': '', 'mileage': '', 'tonnage': ''}";"{'conversion_factor_exo_rail_long_tkm': ' Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8Zhang2023; 8DRIVEST2023', 'lifetime': '8Zhang2023', 'mileage': '8Kuder2014', 'tonnage': '8Wouter&Pablo2019'}";{'conversion_factor_exo_rail_long_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ammonia': 'unit:PJ', 'cost_inv_tra': '', 'lifetime': '', 'mileage': 'taken from hydrogen, no data on mileage available', 'tonnage': 'data from electric train used'}
56;DE;2040;tra_rail_ice_frei_long_ammonia_1;;;;1.0;;3.5;;;0;14858847;;10;;102000;416;global_scalars.wacc;;;;;;srd_point_draft;"{'conversion_factor_exo_rail_long_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8Zhang2023; 8DRIVEST2023', 'lifetime': '', 'mileage': '', 'tonnage': ''}";"{'conversion_factor_exo_rail_long_tkm': ' Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8Zhang2023; 8DRIVEST2023', 'lifetime': '8Zhang2023', 'mileage': '8Kuder2014', 'tonnage': '8Wouter&Pablo2019'}";{'conversion_factor_exo_rail_long_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ammonia': 'unit:PJ', 'cost_inv_tra': '', 'lifetime': '', 'mileage': 'taken from hydrogen, no data on mileage available', 'tonnage': 'data from electric train used'}
57;DE;2045;tra_rail_ice_frei_long_ammonia_1;;;;1.0;;3.5;;;0;14858847;;10;;102000;416;global_scalars.wacc;;;;;;srd_point_draft;"{'conversion_factor_exo_rail_long_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8Zhang2023; 8DRIVEST2023', 'lifetime': '', 'mileage': '', 'tonnage': ''}";"{'conversion_factor_exo_rail_long_tkm': ' Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8Zhang2023; 8DRIVEST2023', 'lifetime': '8Zhang2023', 'mileage': '8Kuder2014', 'tonnage': '8Wouter&Pablo2019'}";{'conversion_factor_exo_rail_long_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ammonia': 'unit:PJ', 'cost_inv_tra': '', 'lifetime': '', 'mileage': 'taken from hydrogen, no data on mileage available', 'tonnage': 'data from electric train used'}
58;DE;2050;tra_rail_ice_frei_long_ammonia_1;;;;1.0;;3.5;;;0;14858847;;10;;102000;416;global_scalars.wacc;;;;;;srd_point_draft;"{'conversion_factor_exo_rail_long_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8Zhang2023; 8DRIVEST2023', 'lifetime': '', 'mileage': '', 'tonnage': ''}";"{'conversion_factor_exo_rail_long_tkm': ' Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8Zhang2023; 8DRIVEST2023', 'lifetime': '8Zhang2023', 'mileage': '8Kuder2014', 'tonnage': '8Wouter&Pablo2019'}";{'conversion_factor_exo_rail_long_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ammonia': 'unit:PJ', 'cost_inv_tra': '', 'lifetime': '', 'mileage': 'taken from hydrogen, no data on mileage available', 'tonnage': 'data from electric train used'}
59;DE;2060;tra_rail_ice_frei_long_ammonia_1;;;;1.0;;3.5;;;0;14858847;;10;;102000;416;global_scalars.wacc;;;;;;srd_point_draft;"{'conversion_factor_exo_rail_long_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8Zhang2023; 8DRIVEST2023', 'lifetime': '', 'mileage': '', 'tonnage': ''}";"{'conversion_factor_exo_rail_long_tkm': ' Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8Zhang2023; 8DRIVEST2023', 'lifetime': '8Zhang2023', 'mileage': '8Kuder2014', 'tonnage': '8Wouter&Pablo2019'}";{'conversion_factor_exo_rail_long_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ammonia': 'unit:PJ', 'cost_inv_tra': '', 'lifetime': '', 'mileage': 'taken from hydrogen, no data on mileage available', 'tonnage': 'data from electric train used'}
60;DE;2070;tra_rail_ice_frei_long_ammonia_1;;;;1.0;;3.5;;;0;14858847;;10;;102000;416;global_scalars.wacc;;;;;;srd_point_draft;"{'conversion_factor_exo_rail_long_tkm': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'own caluculation based on  Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': 'own calculation based on, ration taken from 8Aryanpur&Glynn2020 8Aryanpur&Glynn2020, 8Zhang2023; 8DRIVEST2023', 'lifetime': '', 'mileage': '', 'tonnage': ''}";"{'conversion_factor_exo_rail_long_tkm': ' Zhang 2023 and 8Wouter&Pablo2019', 'conversion_factor_sec_ammonia': 'Zhang 2023 and 8Wouter&Pablo2019', 'cost_inv_tra': '8Aryanpur&Glynn2020, 8Zhang2023; 8DRIVEST2023', 'lifetime': '8Zhang2023', 'mileage': '8Kuder2014', 'tonnage': '8Wouter&Pablo2019'}";{'conversion_factor_exo_rail_long_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ammonia': 'unit:PJ', 'cost_inv_tra': '', 'lifetime': '', 'mileage': 'taken from hydrogen, no data on mileage available', 'tonnage': 'data from electric train used'}
61;DE;2021;tra_rail_ice_frei_short_ethanol_1;;;;;1.0;;4.34;;0;3500000;;30;;6250;500;global_scalars.wacc;;global_emission_factors.bioethanol;;;;srd_point_draft;{'conversion_factor_exo_rail_short_tkm': 'adapted from diesel from  8Wouter&Pablo2019', 'conversion_factor_sec_ethanol': 'adapted from diesel from  8Wouter&Pablo2019', 'cost_inv_tra': 'assumption based on  8Pagenkopfetal2022 and 8ETSAP2010', 'ef_sec_ethanol_emi_co2_f_tra': '', 'lifetime': '', 'mileage': '', 'tonnage': ''};{'conversion_factor_exo_rail_short_tkm': '8Wouter&Pablo2019', 'conversion_factor_sec_ethanol': '8Wouter&Pablo2019', 'cost_inv_tra': '8Pagenkopfetal2022 and 8ETSAP2010', 'ef_sec_ethanol_emi_co2_f_tra': '8UNFCCC2021', 'lifetime': '8SCIVerkehr2020', 'mileage': '8SCIVerkehr2020', 'tonnage': '8SCIVerkehr2020'};{'conversion_factor_exo_rail_short_tkm': 'unit:BTkm/PJ', 'conversion_factor_sec_ethanol': 'unit:PJ', 'cost_inv_tra': '', 'ef_sec_ethanol_emi_co2_f_tra': 'unit:t/PJ', 'lifetime': '', 'mileage': '', 'tonnage': ''}
